,node_id,name,alias,concept_class,prop_id,definition_text
125,23762,delayed nonmatch to sample task,"DNMS task, delayed nonmatching to sample task",,tsk_4a57abb9499f1,"A task in which an target is presented and then removed from view. This target must be maintained in working memory for a delay, after which it is presented with non-target(s). The participant&#39;s task is to identify the non-target."
126,23763,delayed recall test,,,tsk_4a57abb9499ff,A task in which participants are given information to remember (list of words or paragraph) and which they are asked to reproduce after some span of time.
127,23764,digit span task,,,tsk_4a57abb949a0d,A task in which participants are presented with sequentially presented digits and are then asked to recall the items. The number of digits that can be correctly recalled provides an estimate of working memory capacity.
128,23765,digit/symbol coding test,,,tsk_4a57abb949a25,"a neuropsychological test sensitive to brain damage, dementia, age and depression; consists of (e.g. nine) digit-symbol pairs (e.g. 1/-,2/â´ ... 7/Î,8/X,9/=) followed by a list of digits. Under each digit the subject should write down the corresponding symbol as fast as possible. The number of correct symbols within the allowed time (e.g. 90 or 120 sec) is measured."
129,23766,doors and people test,,,tsk_4a57abb949a33,"Doors and People is a test of long-term memory. It yields a single age-scaled overall score which can be âunpackedâ to give separate measures of visual and verbal memory, recall and recognition, and forgetting."
130,23767,Edinburgh Handedness Inventory,,,tsk_4a57abb949a41,"a measurement scale used to assess the dominance of a person&#39;s right or left hand in everyday activities. It consists of a questionnaire with 10 activities listed (writing, drawing, throwing, using scissors, using a toothbrush, using a knife without a fork, using a spoon, the upper hand when using a broom, striking a match, and opening the lid of a box). Participants must indicate which hand they would use, and the strength of this preference (strong, less strong, indifferent)."
131,23768,Eriksen flanker task,"flanker task, NIH Toolbox Flanker Inhibitory Control and Attention Test",,tsk_4a57abb949a4f,"A task in which participants view stimuli (typically arrows) presented one at a time and to which they must make a simple lexical response. These stimuli are surrounded by either distracting or facilitating items. Distracting items are typically associated with an opposite response (&#34;incongruent&#34; = pointing in opposite direction to target stimulus), whereas facilitating items are typically associated with the same response as the target stimulus (&#34;congruent&#34; = pointing in the same direction as the target stimulus)."
132,23769,extradimensional shift task,,,tsk_4a57abb949a5d,A task in which multiple (typically two) stimuli are presented simultaneously and the subject must select the stimulus that matches the currently relevant rule. The relevant rule alternates or &#34;shifts&#34; among multiple (typically two) rules. The rule represents the relevant task &#34;dimension&#34;. The stimulus-response mappings are unique and constant within each possible rule dimension.
133,23770,face n-back task,,,tsk_4a57abb949a6a,"Task in which face stimuli are presented one at a time in a continuous stream, and the objective is to detect when the current face matches the face presented n previously (1,2, or 3 faces before)."
134,23771,Fagerstrom Test for Nicotine Dependence,,,tsk_4a57abb949a78,a standard instrument for assessing the intensity of physical addiction to nicotine.
135,23772,forward digit span task,,,tsk_4a57abb949a85,A method of short-term memory measurement in which a person listens to someone say a series of single-digit numbers and must repeat them back in the same order they were given.
136,23773,go/no-go task,go/nogo task,,tsk_4a57abb949a93,"A task in which stimuli are presented in a continuous stream and participants perform a binary decision on each stimulus. One of the outcomes requires participants to make a motor response (go), whereas the other requires participants to withhold a response (no-go). Accuracy and reaction time are measured for each event. Go events typically occur with higher frequency than no-go events. "
137,23774,Gray Oral Reading Test - 4,GORT-4,,tsk_4a57abb949aa1,"Measures growth in oral reading and aids in the diagnosis of oral reading difficulties. Five scores provide information on oral reading skills in terms of: Rate, accuracy, fluency, comprehension, overall reading ability, and comprehension. The test consists of two parallel forms, each containing 14 developmentally sequenced reading passages with five comprehension questions following each passage."
138,23775,Hooper visual organization test,VOT,,tsk_4a57abb949aae,"a neuropsychological test of visual spatial ability that presents participants with a line drawing of a common object that has been broken into fragments, and asks participants to name what the object would be if reassembled."
139,23776,immediate recall test,,,tsk_4a57abb949abc,"involves presenting a subject with material that is to be memorized.  Once the material is removed the subject is to immediately demonstrate everything that they remember from the material.

"
140,23777,International Affective Picture System,,,tsk_4a57abb949aca,a database of photographs used in emotion research.
141,23778,intradimensional shift task,,,tsk_4a57abb949ad7,A task in which multiple (typically two) stimuli are presented simultaneously and the subject must select the stimulus that matches the currently relevant rule. The rule represents the relevant task &#34;dimension&#34;. The stimulus-response mappings within this dimension alternate or &#34;shift&#34; among multiple (typically two) alternatives. 
142,23779,Iowa Gambling Task,Bechara&#39;s gambling task,,tsk_4a57abb949ae5,"a widely used experiment in the areas of cognition & emotion that was originally developed to assist in detecting decision-making impairment in patients with prefrontal cortex damage; a computerized experiment that is carried out in real time and resembles real-world contingencies. The task allows participants to select cards from four decks displayed on-screen. Participants are instructed that the selection of each card will result in winning or losing money. The objective is to attempt to win as much money as possible. (from http://iowagamblingtask.com/)

On each trial, participants select a card from one of four decks; two âbadâ decks offer a higher reward on most trials but also higher possible loss and lower overall expected value, whereas two âgoodâ decks offer a lower reward on most trials but lower possible loss and higher expected value. Participants learn the nature of the decks through trial-and- error. In some versions of the task, the probabilities are not stationary."
