,node_id,name,confidence_level,truth_value,prop_id,subject_def
266,27636,attention span is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task,70,positive,ass_4ded3abaefa7f,
267,27637,gaze is measured by the contrast of degree of eye movement trials in the Fixation Task,100,positive,ass_4ded3b437543b,
268,27638,visual attention is measured by the contrast of degree of eye movement trials in the Fixation Task,70,positive,ass_4ded3b72c299c,
269,27639,attentional focusing is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task,100,positive,ass_4ded3b9079c4e,
270,27640,focused attention is measured by the contrast of fixation time below maximum degree of eye movement trials in the Fixation Task,70,positive,ass_4ded3bc65aaa0,
271,27641,phonological working memory is measured by the contrast of length of longest correct sequence trials in the Forward digit span task,100,positive,ass_4ded48374964b,
272,27642,working memory is measured by the contrast of length of longest correct sequence trials in the Forward digit span task,100,positive,ass_4ded484a4508d,
273,27643,chunking is measured by the contrast of category list trials in the Free Word List Recall,100,positive,ass_4ded4bf74f244,
274,27644,emotional memory is measured by the contrast of emotion manipulation trials in the Free Word List Recall,100,positive,ass_4ded4c1a410dc,
275,27645,working memory is measured by the contrast of emotion manipulation trials in the Free Word List Recall,100,positive,ass_4ded4c6851a62,
276,27646,working memory is measured by the contrast of category list trials in the Free Word List Recall,100,positive,ass_4ded4c68520b4,
277,27647,behavioral inhibition (cognitive) is measured by the contrast of stop minus go trials in the Go/no-go task,100,positive,ass_4ded4e2a70d36,
278,27648,inhibition is measured by the contrast of Stop trial trials in the Go/no-go task,100,positive,ass_4ded4e6a4904f,
279,27649,motor planning is measured by the contrast of response time trials in the Grasping Task,100,positive,ass_4ded51cf6b6bc,
280,27650,motor control is measured by the contrast of kinematics trials in the Grasping Task,100,positive,ass_4ded51e5e01de,
281,27651,"reading is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4",100,positive,ass_4ded57d0b8950,
282,27652,"binocular vision is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4",70,positive,ass_4ded581e82a27,
283,27653,"language comprehension is measured by the contrast of sum of rate, accuracy, fluency, and comprehension scaled scores trials in the Gray Oral Reading Test - 4",100,positive,ass_4ded585b37332,
284,27654,Central Coherence is measured by the contrast of accuracy trials in the Hooper Visual Organization Test,70,positive,ass_4ded610c108a3,
285,27655,object perception is measured by the contrast of accuracy trials in the Hooper Visual Organization Test,100,positive,ass_4ded612b3c9f7,
286,27656,visual object recognition is measured by the contrast of accuracy trials in the Hooper Visual Organization Test,100,positive,ass_4ded61b8250fb,
287,27657,feature detection is measured by the contrast of accuracy trials in the Hooper Visual Organization Test,100,positive,ass_4ded620d4ee98,
288,27658,cognitive effort is measured by the contrast of real task effort minus imagined task effort trials in the Imagined Movement,100,positive,ass_4dee511312e6f,
289,27659,imageability is measured by the contrast of real task time minus imagined task time trials in the Imagined Movement,70,positive,ass_4dee514c07ea0,
290,27660,motor planning is measured by the contrast of real task areas of activation minus imagined task areas of activation trials in the Imagined Movement,100,positive,ass_4dee518a6a2a5,
291,27661,cognitive development is measured by the contrast of physical representation of imagined object trials in the Imagined Objects/Scenes,70,positive,ass_4dee5954ebb4d,
292,27662,mental representation is measured by the contrast of real visual areas of activation minus imagined task areas of activation trials in the Imagined Objects/Scenes,100,positive,ass_4dee59f209bb9,
293,27663,immediate recall test is descended from Wechsler Memory Scale (revised),100,positive,ass_4dee5efe0107e,
294,27664,working memory is measured by the contrast of number or percentage of words remembered trials in the immediate recall test,100,positive,ass_4dee6281942ca,
295,27665,working memory retrieval is measured by the contrast of number or percentage of words remembered trials in the immediate recall test,100,positive,ass_4dee62c2bb5c4,
296,27666,declarative memory is measured by the contrast of number or percentage of words remembered trials in the immediate recall test,100,positive,ass_4dee62edec5cc,
297,27667,inductive reasoning is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Inductive reasoning aptitude,100,positive,ass_4dee803594a56,
298,27668,emotion perception is measured by the contrast of arousal in response to picture minus baseline arousal trials in the International Affective Picture System,100,positive,ass_4deeb2a91204a,
299,27669,intradimensional shift task is a synonym of Extradimensional shift task,100,positive,ass_4deebb2c3c83c,related
300,27670,intradimensional shift task is a synonym of Wisconsin card sorting test,70,positive,ass_4df1084678396,broader
301,27671,pattern recognition is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Intradimensional shift task,100,positive,ass_4df108b12654d,
302,27672,attention shifting is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Extradimensional shift task,100,positive,ass_4df108d9357a1,
303,27673,attention shifting is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Intradimensional shift task,100,positive,ass_4df108e13b79f,
304,27674,pattern recognition is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Extradimensional shift task,100,positive,ass_4df108f02f95f,
305,27675,risk seeking is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the Iowa Gambling Task,70,positive,ass_4df10d629c69a,
306,27676,Iowa Gambling Task is a narrower synonym of Choice task between risky and non-risky options,70,positive,ass_4df10dc191ab2,narrower
307,27677,color perception is measured by the contrast of number of plates read correctly by controls with normal color vision minus number of plates read correctly by subject trials in the Ishihara plates for color blindness,100,positive,ass_4df1152fd997f,
308,27678,motor control is measured by the contrast of MVC minus baseline trials in the Isometric Force,100,positive,ass_4df11923b70fd,
309,27679,Self-Regulation is measured by the contrast of MVC minus baseline trials in the Isometric Force,50,positive,ass_4df119630aec8,
310,27680,spatial ability is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Kanizsa figures,100,positive,ass_4df1352169f6f,
311,27681,perceptual binding is measured by the contrast of reaction time to figures minus reaction time to Kanizsa figures trials in the Kanizsa figures,100,positive,ass_4df135803e7f0,
312,27682,figure ground relations is measured by the contrast of reaction time to figures minus reaction time to Kanizsa figures trials in the Kanizsa figures,100,positive,ass_4df135b8494c2,
313,27683,figure ground relations is measured by the contrast of accuracy of participant minus average accuracy of controls trials in the Kanizsa figures,100,positive,ass_4df135b849a4f,
314,27684,working memory is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task,100,positive,ass_4df13ada61bc3,
315,27685,updating is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task,100,positive,ass_4df13aef0b9cb,
316,27686,cognitive load is measured by the contrast of accuracy of subject minus average accuracy of controls trials in the keep-track task,100,positive,ass_4df13b091958a,
317,27687,language processing is measured by the contrast of standard deviation from the mean population score in the language of the participant trials in the letter fluency test ,100,positive,ass_4df13e0ba3a91,
318,27688,long-term memory is measured by letter fluency test ,100,positive,ass_4df13eb51d708,
319,27689,motor planning is a part of  action,70,positive,ass_597d3b5894255,
320,27690,language learning is measured by the contrast of accuracy of participant minus average accuracy of age-matched controls trials in the Letter naming task,100,positive,ass_4df145d3a9f6a,
321,27691,cognitive development is measured by the contrast of accuracy of participant minus average accuracy of age-matched controls trials in the Letter naming task,100,positive,ass_4df1462975397,
322,27692,letter number sequencing is descended from Wechsler Adult Intelligence Scale - Revised,100,positive,ass_4df147798cc89,
323,27693,auditory working memory is measured by the contrast of longest correct sequence of controls minus longest correct sequence of subject trials in the letter number sequencing,100,positive,ass_4df1591904aa3,
324,27694,divided attention is measured by the contrast of longest correct sequence of controls minus longest correct sequence of subject trials in the letter number sequencing,100,positive,ass_4df1595f0e7be,
325,27695,lexical access is measured by the contrast of Words - Pseudowords trials in the Lexical decision task,100,positive,ass_4df247eb0d903,
326,27696,memory retrieval is measured by the contrast of Words - Pseudowords trials in the Lexical decision task,100,positive,ass_4df248785e1b6,
327,27697,memory retrieval is measured by the contrast of Words - Consonant letter strings trials in the Lexical decision task,100,positive,ass_4df248785e832,
